sample_id,filepath,original_filepath,true_label,predicted_prob,error_type,source_split
pa_003451,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_003451.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_003451.wav,GENUINE_MIC,0.7051829099655151,false_positive,general
la_001490,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_001490.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_001490.wav,GENUINE_MIC,0.9502705335617065,false_positive,general
pa_038344,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_038344.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_038344.wav,PHYSICAL_REPLAY,0.6135716438293457,false_negative,general
la_027302,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_027302.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_027302.wav,GENUINE_MIC,0.8238335251808167,false_positive,general
la_024466,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_024466.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_024466.wav,DIGITAL_SYNTHETIC,0.42943698167800903,false_negative,general
pa_027410,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_027410.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_027410.wav,PHYSICAL_REPLAY,0.5256466269493103,false_negative,general
pa_038199,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_038199.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_038199.wav,PHYSICAL_REPLAY,0.16404402256011963,false_negative,general
pa_003491,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_003491.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_003491.wav,GENUINE_MIC,0.741046667098999,false_positive,general
la_022103,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_022103.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_022103.wav,DIGITAL_SYNTHETIC,0.21674825251102448,false_negative,general
pa_000560,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_000560.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_000560.wav,GENUINE_MIC,0.8663638830184937,false_positive,general
pa_058637,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_058637.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_058637.wav,GENUINE_MIC,0.8300584554672241,false_positive,general
pa_002730,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_002730.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_002730.wav,GENUINE_MIC,0.6435121297836304,false_positive,general
pa_048666,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_048666.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_048666.wav,PHYSICAL_REPLAY,0.30433934926986694,false_negative,general
pa_033021,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_033021.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_033021.wav,PHYSICAL_REPLAY,0.5916653871536255,false_negative,general
pa_000767,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_000767.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_000767.wav,GENUINE_MIC,0.8605095744132996,false_positive,general
pa_001737,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_001737.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_001737.wav,GENUINE_MIC,0.7075003385543823,false_positive,general
pa_043958,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_043958.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_043958.wav,PHYSICAL_REPLAY,0.39091935753822327,false_negative,general
pa_001148,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_001148.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_001148.wav,GENUINE_MIC,0.7102822065353394,false_positive,general
pa_075654,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_075654.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_075654.wav,PHYSICAL_REPLAY,0.39944398403167725,false_negative,general
la_022898,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_022898.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_022898.wav,DIGITAL_SYNTHETIC,0.5275343060493469,false_negative,general
pa_070230,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_070230.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_070230.wav,PHYSICAL_REPLAY,0.6201953291893005,false_negative,general
pa_001409,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_001409.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_001409.wav,GENUINE_MIC,0.8308173418045044,false_positive,general
la_002206,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_002206.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_002206.wav,GENUINE_MIC,0.8030579686164856,false_positive,general
pa_056209,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_056209.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_056209.wav,GENUINE_MIC,0.8444305658340454,false_positive,general
pa_001975,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_001975.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_001975.wav,GENUINE_MIC,0.810846209526062,false_positive,general
la_016425,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_016425.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_016425.wav,DIGITAL_SYNTHETIC,0.6103041768074036,false_negative,general
pa_052277,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_052277.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_052277.wav,PHYSICAL_REPLAY,0.5696028470993042,false_negative,general
pa_003208,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_003208.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_003208.wav,GENUINE_MIC,0.7476525902748108,false_positive,general
la_027261,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_027261.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_027261.wav,GENUINE_MIC,0.6736910343170166,false_positive,general
pa_055389,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_055389.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_055389.wav,GENUINE_MIC,0.7127445340156555,false_positive,general
pa_042000,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_042000.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_042000.wav,PHYSICAL_REPLAY,0.3513297736644745,false_negative,general
pa_054202,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_054202.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_054202.wav,GENUINE_MIC,0.8852511644363403,false_positive,general
pa_055809,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_055809.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_055809.wav,GENUINE_MIC,0.6420878767967224,false_positive,general
pa_002089,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_002089.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_002089.wav,GENUINE_MIC,0.726475179195404,false_positive,general
pa_021914,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_021914.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_021914.wav,PHYSICAL_REPLAY,0.394366592168808,false_negative,general
la_047063,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_047063.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_047063.wav,DIGITAL_SYNTHETIC,0.4547068178653717,false_negative,general
pa_048631,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_048631.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_048631.wav,PHYSICAL_REPLAY,0.44618234038352966,false_negative,general
pa_076930,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_076930.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_076930.wav,PHYSICAL_REPLAY,0.22253338992595673,false_negative,general
pa_054806,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_054806.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_054806.wav,GENUINE_MIC,0.8065204620361328,false_positive,general
pa_054584,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_054584.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_054584.wav,GENUINE_MIC,0.7252519130706787,false_positive,general
pa_058162,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_058162.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_058162.wav,GENUINE_MIC,0.6470993757247925,false_positive,general
pa_056934,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_056934.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_056934.wav,GENUINE_MIC,0.6830061078071594,false_positive,general
pa_028820,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_028820.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_028820.wav,PHYSICAL_REPLAY,0.5014289021492004,false_negative,general
pa_055457,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_055457.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_055457.wav,GENUINE_MIC,0.9865893125534058,false_positive,general
la_024223,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_024223.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_024223.wav,DIGITAL_SYNTHETIC,0.34085363149642944,false_negative,general
pa_000076,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_000076.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_000076.wav,GENUINE_MIC,0.9159867167472839,false_positive,general
pa_000283,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_000283.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_000283.wav,GENUINE_MIC,0.7177990674972534,false_positive,general
pa_059009,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_059009.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_059009.wav,GENUINE_MIC,0.8186259865760803,false_positive,general
pa_004679,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_004679.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_004679.wav,GENUINE_MIC,0.6962877511978149,false_positive,general
pa_000866,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_000866.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_000866.wav,GENUINE_MIC,0.7572653889656067,false_positive,general
pa_021617,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_021617.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_021617.wav,PHYSICAL_REPLAY,0.4355880916118622,false_negative,general
pa_057439,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_057439.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_057439.wav,GENUINE_MIC,0.8707448840141296,false_positive,general
pa_005636,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_005636.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_005636.wav,PHYSICAL_REPLAY,0.5733769536018372,false_negative,general
pa_038022,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_038022.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_038022.wav,PHYSICAL_REPLAY,0.38754233717918396,false_negative,general
pa_056311,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_056311.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_056311.wav,GENUINE_MIC,0.7767431139945984,false_positive,general
pa_058839,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_058839.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_058839.wav,GENUINE_MIC,0.8116048574447632,false_positive,general
la_001900,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_001900.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_001900.wav,GENUINE_MIC,0.9435701966285706,false_positive,general
pa_004027,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_004027.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_004027.wav,GENUINE_MIC,0.8349363207817078,false_positive,general
la_023247,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_023247.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_023247.wav,DIGITAL_SYNTHETIC,0.49847379326820374,false_negative,general
pa_000443,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_000443.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_000443.wav,GENUINE_MIC,0.9185804724693298,false_positive,general
la_026660,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_026660.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_026660.wav,GENUINE_MIC,0.8289288878440857,false_positive,general
pa_038034,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_038034.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_038034.wav,PHYSICAL_REPLAY,0.49439793825149536,false_negative,general
pa_002876,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_002876.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_002876.wav,GENUINE_MIC,0.930110514163971,false_positive,general
pa_054864,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_054864.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_054864.wav,GENUINE_MIC,0.7204530239105225,false_positive,general
pa_068170,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_068170.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_068170.wav,PHYSICAL_REPLAY,0.27886879444122314,false_negative,general
pa_023547,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_023547.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_023547.wav,PHYSICAL_REPLAY,0.3398669362068176,false_negative,general
pa_001426,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_001426.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_001426.wav,GENUINE_MIC,0.8264391422271729,false_positive,general
pa_038013,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_038013.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_038013.wav,PHYSICAL_REPLAY,0.11472835391759872,false_negative,general
la_000260,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_000260.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_000260.wav,GENUINE_MIC,0.77363121509552,false_positive,general
pa_038386,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_038386.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_038386.wav,PHYSICAL_REPLAY,0.35211846232414246,false_negative,general
la_049791,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\la_049791.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\digital\la_049791.wav,DIGITAL_SYNTHETIC,0.11266069114208221,false_negative,general
la_002346,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_002346.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_002346.wav,GENUINE_MIC,0.7370486855506897,false_positive,general
pa_075612,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_075612.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_075612.wav,PHYSICAL_REPLAY,0.46232929825782776,false_negative,general
pa_054394,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_054394.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_054394.wav,GENUINE_MIC,0.6636037230491638,false_positive,general
pa_002778,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_002778.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_002778.wav,GENUINE_MIC,0.6239737272262573,false_positive,general
pa_057535,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_057535.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_057535.wav,GENUINE_MIC,0.8344967365264893,false_positive,general
pa_057835,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_057835.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_057835.wav,GENUINE_MIC,0.755373477935791,false_positive,general
pa_002020,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_002020.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_002020.wav,GENUINE_MIC,0.6265479922294617,false_positive,general
pa_043763,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_043763.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_043763.wav,PHYSICAL_REPLAY,0.4710375666618347,false_negative,general
pa_052249,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_052249.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_052249.wav,PHYSICAL_REPLAY,0.6049848794937134,false_negative,general
pa_056118,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_056118.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_056118.wav,GENUINE_MIC,0.844819962978363,false_positive,general
pa_061249,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_061249.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_061249.wav,PHYSICAL_REPLAY,0.5827228426933289,false_negative,general
la_002381,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_002381.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_002381.wav,GENUINE_MIC,0.7925109267234802,false_positive,general
pa_003030,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_003030.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_003030.wav,GENUINE_MIC,0.7691941261291504,false_positive,general
pa_000529,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_000529.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_000529.wav,GENUINE_MIC,0.9529454112052917,false_positive,general
pa_042534,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_042534.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_042534.wav,PHYSICAL_REPLAY,0.5982257723808289,false_negative,general
pa_023526,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_023526.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_023526.wav,PHYSICAL_REPLAY,0.41734832525253296,false_negative,general
pa_022894,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_022894.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_022894.wav,PHYSICAL_REPLAY,0.38390764594078064,false_negative,general
pa_002950,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_002950.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_002950.wav,GENUINE_MIC,0.7150530219078064,false_positive,general
pa_054852,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_054852.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_054852.wav,GENUINE_MIC,0.6562123894691467,false_positive,general
pa_023598,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_023598.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_023598.wav,PHYSICAL_REPLAY,0.4552272856235504,false_negative,general
pa_039657,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_039657.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_039657.wav,PHYSICAL_REPLAY,0.48108622431755066,false_negative,general
la_026962,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\la_026962.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\la_026962.wav,GENUINE_MIC,0.6611277461051941,false_positive,general
pa_078360,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_078360.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_078360.wav,PHYSICAL_REPLAY,0.5332633852958679,false_negative,general
pa_003111,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_003111.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_003111.wav,GENUINE_MIC,0.7551939487457275,false_positive,general
pa_058045,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_058045.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_058045.wav,GENUINE_MIC,0.6558029055595398,false_positive,general
pa_037931,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_037931.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_037931.wav,PHYSICAL_REPLAY,0.43195536732673645,false_negative,general
pa_022495,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_022495.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_022495.wav,PHYSICAL_REPLAY,0.5160688757896423,false_negative,general
pa_059275,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_positive\pa_059275.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_059275.wav,GENUINE_MIC,0.6898447871208191,false_positive,general
pa_076189,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\false_negative\pa_076189.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_076189.wav,PHYSICAL_REPLAY,0.40283408761024475,false_negative,general
